Id,Predicted
11270,1.6414266
11271,2.3494556
11272,2.9573896
11273,1.5386381
11274,1.4203173
11275,1.6292847
11276,2.1313012
11277,1.9991982
11278,1.9952773
11279,1.7187679
11280,2.5961437
11281,1.9024116
11282,1.6506072
11283,2.847704
11284,2.2657912
11285,1.8214245
11286,1.761199
11287,2.862529
11288,1.810947
11289,1.5494041
11290,2.9624043
11291,2.480104
11292,1.7472808
11293,2.7638516
11294,1.910216
11295,2.223532
11296,3.0105133
11297,1.7971706
11298,2.4167137
11299,1.9846119
11300,1.7315989
11301,1.7655945
11302,3.2810655
11303,2.1777675
11304,1.7046857
11305,1.4640126
11306,2.3603194
11307,4.0864377
11308,1.6879292
11309,1.6636304
11310,2.866517
11311,1.6544423
11312,1.5988264
11313,2.567826
11314,1.4711452
11315,3.4640174
11316,3.4493935
11317,1.7416923
11318,1.722227
11319,1.6409597
11320,1.7150936
11321,2.50251
11322,1.9058367
11323,1.7781509
11324,3.237373
11325,3.9205697
11326,1.984505
11327,3.9262085
11328,2.4579968
11329,1.8270369
11330,1.7738025
11331,2.0156243
11332,2.2760816
11333,2.8257568
11334,1.9927162
11335,1.7569894
11336,1.7013172
11337,1.9719341
11338,4.704557
11339,1.4008093
11340,1.9877759
11341,2.1890006
11342,1.3836988
11343,2.4840786
11344,2.9445605
11345,1.9188715
11346,2.8441875
11347,2.26761
11348,3.4740047
11349,2.1670125
11350,2.1867604
11351,1.9180331
11352,2.49581
11353,2.5193315
11354,2.0933266
11355,1.7109896
11356,2.1187148
11357,3.888801
11358,1.8621519
11359,3.5968082
11360,1.5333995
11361,2.4054885
11362,2.2690184
11363,1.7105576
11364,2.0175772
11365,4.234496
11366,1.949703
11367,2.1183014
11368,2.1098413
11369,2.2319264
11370,3.6146572
11371,2.486838
11372,2.109635
11373,1.5460955
11374,1.5069007
11375,1.4943616
11376,1.6194268
11377,5.1784315
11378,1.491873
11379,2.0205405
11380,2.0224116
11381,1.6576433
11382,2.648835
11383,2.1372545
11384,2.0087526
11385,2.011956
11386,3.625325
11387,1.7380844
11388,2.993182
11389,2.315481
11390,1.7044618
11391,3.001926
11392,3.418894
11393,1.4576528
11394,1.4534774
11395,2.38403
11396,1.794066
11397,2.334342
11398,1.7686183
11399,1.5701561
11400,1.9356287
11401,2.2524571
11402,2.290747
11403,2.0064776
11404,1.8885777
11405,2.0046825
11406,3.4227843
11407,2.1851115
11408,3.3850274
11409,2.5215824
11410,1.6138675
11411,3.3823605
11412,1.6674104
11413,2.444481
11414,2.3309424
11415,1.4317297
11416,3.508933
11417,1.8378935
11418,1.7799835
11419,1.7768333
11420,1.9155989
11421,2.0315964
11422,1.2384533
11423,2.4734583
11424,3.332131
11425,2.959798
11426,5.096189
11427,1.8184196
11428,1.8430544
11429,3.173064
11430,3.632044
11431,2.1265373
11432,2.8624127
11433,1.8730905
11434,2.303798
11435,2.712728
11436,1.5477655
11437,2.5028088
11438,3.2472558
11439,1.6738414
11440,1.4301207
11441,1.5815109
11442,2.9668572
11443,2.6619394
11444,1.5344603
11445,2.0625322
11446,1.8515397
11447,1.5198579
11448,3.0228236
11449,1.8857967
11450,2.5235443
11451,3.7713895
11452,5.4326777
11453,3.1676838
11454,1.9631919
11455,2.663902
11456,2.1649246
11457,3.264387
11458,2.9550514
11459,2.5153568
11460,2.1667702
11461,1.5799959
11462,1.2822428
11463,2.7964468
11464,2.106788
11465,1.6155368
11466,2.328388
11467,4.088004
11468,1.8752142
11469,2.4987721
11470,1.9126583
11471,2.1107702
11472,1.4128588
11473,1.6156564
11474,2.0955868
11475,1.5544875
11476,2.1918397
11477,2.1218014
11478,2.173284
11479,1.674648
11480,1.7877886
11481,1.9736792
11482,2.7461753
11483,2.8899996
11484,5.0715075
11485,2.0211942
11486,1.7036676
11487,2.0077877
11488,2.543118
11489,2.3298192
11490,1.8164595
11491,3.477378
11492,1.9599736
11493,1.8604809
11494,2.21849
11495,1.4566914
11496,2.3958242
11497,2.5761554
11498,1.7120667
11499,3.0322938
11500,2.7070649
11501,1.7604884
11502,1.7772933
11503,2.4670727
11504,2.710571
11505,2.91565
11506,1.9744202
11507,1.9944065
11508,2.7824934
11509,3.4645774
11510,2.8622186
11511,1.6160258
11512,1.5042231
11513,1.9814346
11514,1.5901242
11515,3.5748508
11516,2.2702003
11517,2.1590219
11518,1.879015
11519,2.05857
11520,3.6424513
11521,1.7551888
11522,1.9447234
11523,1.7001016
11524,2.2527702
11525,2.2181723
11526,1.2557217
11527,1.8158585
11528,2.2845762
11529,2.32562
11530,2.3972852
11531,1.9419047
11532,3.5443375
11533,2.9961643
11534,2.7829957
11535,2.3057296
11536,2.0545797
11537,1.3651801
11538,2.163734
11539,2.2446578
11540,4.813216
11541,1.7181079
11542,3.110562
11543,2.2684429
11544,1.8126913
11545,1.8154117
11546,1.9407889
11547,2.5587924
11548,2.8098118
11549,2.3719094
11550,1.905361
11551,1.6089354
11552,2.5092576
11553,1.6435533
11554,1.8096521
11555,3.0534809
11556,2.6973815
11557,1.5879142
11558,1.9246192
11559,1.8694113
11560,1.8250934
11561,1.9198724
11562,1.754605
11563,1.7991068
11564,1.8661784
11565,1.5082437
11566,1.7051201
11567,2.7733502
11568,1.5233248
11569,2.359586
11570,1.6892009
11571,2.3223429
11572,1.8713142
11573,1.9312975
11574,1.6779819
11575,1.6974477
11576,2.838612
11577,1.7496185
11578,3.425041
11579,2.0402024
11580,2.705063
11581,1.804746
11582,2.2717652
11583,3.1123953
11584,1.5465274
11585,1.6408807
11586,2.5145984
11587,1.6518165
11588,1.945118
11589,1.6437439
11590,1.9844571
11591,1.7680339
11592,1.5708468
11593,2.471337
11594,1.8336039
11595,2.132289
11596,1.9222983
11597,1.6731656
11598,2.6279104
11599,1.5440995
11600,3.5721834
11601,1.9866312
11602,2.2428632
11603,2.7426841
11604,2.3768167
11605,2.9880855
11606,1.9959799
11607,1.7024049
11608,1.9393749
11609,2.076606
11610,1.4162853
11611,1.658374
11612,3.7893786
11613,1.9580907
11614,1.5621475
11615,2.1155477
11616,2.2047582
11617,2.3794153
11618,2.2098858
11619,2.1283557
11620,3.90484
11621,2.4514446
11622,2.456515
11623,1.613999
11624,2.987044
11625,1.9522022
11626,4.1852016
11627,2.033954
11628,2.907136
11629,1.7309895
11630,1.9038908
11631,1.592017
11632,1.9366065
11633,2.2144628
11634,2.4443314
11635,1.7185636
11636,2.4911444
11637,3.390445
11638,2.1359782
11639,2.1385643
11640,1.9563351
11641,1.722378
11642,3.0070267
11643,1.7431377
11644,3.0643957
11645,3.3829505
11646,2.1920736
11647,1.8275217
11648,1.8914526
11649,1.8352498
11650,2.1118462
11651,2.1501176
11652,1.869934
11653,2.8551843
11654,1.6447004
11655,2.901627
11656,1.7272787
11657,1.9886839
11658,2.010128
11659,2.155798
11660,2.8814204
11661,2.2301016
11662,2.0326622
11663,1.8710955
11664,1.7728328
11665,2.1768706
11666,2.1591437
11667,2.4979143
11668,1.7691414
11669,2.0963848
11670,1.6072915
11671,1.8510833
11672,1.6897345
11673,3.1688344
11674,2.1963909
11675,2.598499
11676,1.4409786
11677,1.8034679
11678,3.447136
11679,2.0017066
11680,2.1621275
11681,3.38734
11682,2.9460611
11683,2.09027
11684,1.9272125
11685,1.5940558
11686,1.5585753
11687,2.5565317
11688,1.7485603
11689,1.8001935
11690,2.278372
11691,2.29529
11692,2.1446385
11693,1.5661706
11694,3.5834854
11695,2.4892285
11696,1.9243642
11697,1.6153928
11698,1.9122728
11699,2.2844946
11700,2.210072
11701,1.5571427
11702,2.1113324
11703,2.570013
11704,2.585575
11705,1.931897
11706,2.6202948
11707,1.87865
11708,2.2019913
11709,1.8122749
11710,2.1097586
11711,2.3738074
11712,3.128068
11713,3.1325333
11714,1.4887046
11715,1.7551304
11716,1.8490958
11717,2.196954
11718,2.1544418
11719,1.7418827
11720,2.2397883
11721,1.8027505
11722,1.6034577
11723,1.7402276
11724,1.89723
11725,2.672831
11726,1.3723513
11727,1.9687908
11728,1.6759292
11729,1.828762
11730,1.3277264
11731,3.3183267
11732,1.8048908
11733,2.1050065
11734,2.0493948
11735,2.2457244
11736,3.4704695
11737,1.8506916
11738,1.8511206
11739,1.9399999
11740,2.1126943
11741,2.7357163
11742,2.4513845
11743,1.9606845
11744,1.5084277
11745,2.364383
11746,2.7210534
11747,2.9953027
11748,3.2370577
11749,2.7857788
11750,2.3902204
11751,3.5238671
11752,2.6266942
11753,1.6309857
11754,1.4826248
11755,5.5782733
11756,3.3096938
11757,1.6950135
11758,1.7369031
11759,1.6442282
11760,2.213444
11761,1.6424361
11762,2.3253174
11763,3.0206409
11764,2.2959895
11765,4.0617166
11766,1.6182963
11767,1.4438436
11768,1.8343086
11769,2.3841717
11770,3.0747206
11771,2.214152
11772,1.6265703
11773,1.87585
11774,1.5790567
11775,1.9656043
11776,2.785012
11777,2.2214527
11778,2.7867215
11779,2.5159466
11780,1.6567328
11781,2.0896547
11782,1.9627819
11783,1.5882041
11784,4.968198
11785,2.1530166
11786,1.8557497
11787,2.4269717
11788,2.659255
11789,2.8738003
11790,2.0269308
11791,2.113825
11792,2.5330071
11793,1.8726382
11794,3.0198054
11795,3.509109
11796,1.7097458
11797,2.063769
11798,1.7871736
11799,2.397687
11800,2.0725653
11801,1.9252293
11802,1.6500524
11803,2.2924492
11804,1.3734282
11805,2.3558426
11806,1.5942993
11807,3.19752
11808,2.398012
11809,3.0383224
11810,2.0210195
11811,2.4484482
11812,2.199613
11813,1.8147242
11814,1.2592803
11815,2.6345053
11816,2.3231094
11817,1.4494295
11818,2.0106215
11819,2.0441065
11820,2.644095
11821,2.0421152
11822,2.9167206
11823,1.8608062
11824,3.36458
11825,2.463584
11826,1.8792629
11827,1.8494172
11828,2.1917713
11829,2.6429014
11830,1.8111686
11831,1.7711253
11832,1.5913663
11833,2.0400038
11834,1.7504027
11835,2.5331745
11836,1.7299691
11837,2.2910514
11838,2.2268538
11839,2.1068208
11840,1.4791143
11841,1.8622448
11842,1.7557601
11843,3.0370166
11844,2.5190043
11845,1.266562
11846,2.7627444
11847,1.9013115
11848,1.6223356
11849,1.8400459
11850,1.6546506
11851,2.173544
11852,2.5067618
11853,2.386321
11854,2.7704563
11855,2.3257663
11856,3.4198976
11857,1.7941583
11858,4.9496017
11859,2.174582
11860,4.435328
11861,1.7898245
11862,2.4623055
11863,1.526668
11864,2.1717162
11865,1.9282744
11866,2.541542
11867,2.0768106
11868,2.3799098
11869,1.8063782
11870,2.234808
11871,2.5117064
11872,4.4825463
11873,1.721388
11874,4.870667
11875,1.4443414
11876,2.2523685
11877,2.571778
11878,2.3298917
11879,2.2499528
11880,1.872803
11881,1.7278563
11882,2.0189178
11883,3.0424287
11884,2.1582942
11885,1.7697138
11886,1.9506259
11887,1.8896282
11888,1.9413141
11889,1.4590448
11890,2.5254672
11891,1.4781078
11892,1.6089408
11893,1.7348887
11894,3.7399337
11895,1.4605445
11896,1.8821377
11897,2.3353937
11898,2.5190835
11899,2.1333706
11900,2.277394
11901,2.591337
11902,1.9905148
11903,2.7666242
11904,2.1976724
11905,3.6061223
11906,1.978277
11907,1.5549839
11908,2.225834
11909,2.3243957
11910,1.7726343
11911,2.0495021
11912,1.77576
11913,2.338927
11914,2.271194
11915,1.4875231
11916,1.8302236
11917,2.000482
11918,1.9914929
11919,1.3962575
11920,2.0476532
11921,2.4513495
11922,3.64742
11923,2.0256279
11924,2.330737
11925,1.3926836
11926,1.8785882
11927,1.9014599
11928,2.8517103
11929,2.0927253
11930,2.5718582
11931,1.6999011
11932,2.4368641
11933,2.9887538
11934,2.2501872
11935,1.6810526
11936,1.7689086
11937,1.7044393
11938,1.8509316
11939,2.0612006
11940,1.9935457
11941,1.6364557
11942,3.744466
11943,1.8346976
11944,2.7538447
11945,1.3528681
11946,1.6218671
11947,1.712548
11948,2.102768
11949,3.4938128
11950,3.24771
11951,5.1205225
11952,2.6131105
11953,1.9763818
11954,3.3740952
11955,2.6904523
11956,2.216478
11957,3.163322
11958,2.4260657
11959,6.032241
11960,1.9654071
11961,3.06279
11962,2.9346182
11963,2.4037352
11964,2.1508732
11965,2.326996
11966,2.0756023
11967,1.839419
11968,2.196542
11969,1.963101
11970,3.62683
11971,1.9394671
11972,1.571964
11973,2.6951118
11974,1.8906605
11975,2.5577817
11976,2.3644617
11977,2.1441488
11978,1.9960704
11979,2.1454759
11980,1.8997799
11981,2.2572072
11982,2.1760335
11983,2.1804633
11984,1.8764931
11985,1.8345441
11986,4.000447
11987,2.704815
11988,1.1835843
11989,2.8602521
11990,1.5893738
11991,4.0399337
11992,2.2692418
11993,1.5134661
11994,1.998007
11995,1.7639368
11996,2.4498243
11997,2.7960308
11998,3.4783902
11999,1.9585757
12000,2.3900976
12001,1.875142
12002,3.1287282
12003,2.178115
12004,4.5561914
12005,2.1258326
12006,1.7752112
12007,2.5936072
12008,2.8082473
12009,1.9585013
12010,1.4844115
12011,2.7229574
12012,2.3247108
12013,3.5007832
12014,1.9424493
12015,1.614922
12016,1.9237443
12017,1.9350321
12018,1.8265616
12019,1.8893019
12020,2.058956
12021,2.6382785
12022,2.163086
12023,2.5958428
12024,1.6071438
12025,1.946264
12026,1.6278421
12027,3.3186345
12028,2.272058
12029,4.883244
12030,1.5179307
12031,1.9284849
12032,3.619708
12033,2.350171
12034,2.062278
12035,1.6240611
12036,2.05446
12037,2.2979436
12038,2.4369113
12039,2.0880961
12040,2.905359
12041,1.7685366
12042,2.4134898
12043,2.408163
12044,1.8677672
12045,2.9704254
12046,3.1194518
12047,1.8298532
12048,2.1864057
12049,2.8357255
12050,1.9688538
12051,2.0093393
12052,1.9470391
12053,2.0094812
12054,1.5289316
12055,1.9456453
12056,2.0861342
12057,3.308306
12058,2.9931188
12059,2.3575552
12060,2.3285503
12061,2.0095103
12062,1.5590451
12063,3.5096009
12064,1.9171077
12065,2.4786096
12066,1.6628747
12067,2.366122
12068,2.3290598
12069,1.9195824
12070,1.9404974
12071,2.3481522
12072,2.0867558
12073,4.566965
12074,1.967539
12075,3.9911897
12076,1.9798843
12077,2.898489
12078,1.678551
12079,1.5441476
12080,1.7022076
12081,2.1552925
12082,4.2363453
12083,1.9807299
12084,2.1843398
12085,1.71861
12086,2.4077985
12087,1.9151949
12088,2.9637702
12089,2.3582888
12090,3.819335
12091,2.2076488
12092,2.132689
12093,2.4551485
12094,2.4991388
12095,5.055593
12096,2.9221659
12097,1.5355427
12098,1.7051597
12099,1.7134751
12100,1.7904916
12101,2.2416852
12102,2.1390448
12103,1.1373392
12104,2.263935
12105,2.2037504
12106,2.1479511
12107,1.9762343
12108,2.0860052
12109,2.5349288
12110,2.3522727
12111,1.578088
12112,3.0195327
12113,2.4437284
12114,2.2024786
12115,2.1765914
12116,2.476586
12117,2.8462229
12118,2.9191985
12119,1.9822892
12120,1.784866
12121,2.3897982
12122,1.9390928
12123,4.1620417
12124,1.5386719
12125,2.3884573
12126,2.7880929
12127,2.6792305
12128,2.370712
12129,2.2012072
12130,2.170238
12131,2.9372005
12132,1.8644092
12133,3.0683315
12134,2.0949311
12135,2.0062535
12136,2.1020527
12137,4.053256
12138,2.05254
12139,3.4345562
12140,1.5994397
12141,2.2141187
12142,2.9361103
12143,2.677152
12144,2.0493374
12145,2.5207055
12146,2.146917
12147,2.3013656
12148,2.1447463
12149,2.020034
12150,1.7468033
12151,2.88508
12152,2.5104027
12153,2.500499
12154,4.673131
12155,2.4723268
12156,1.7745719
12157,1.6007862
12158,1.5019081
12159,1.40378
12160,2.3985949
12161,2.0077133
12162,1.538097
12163,4.792777
12164,1.6916778
12165,1.3428481
12166,1.4248127
12167,2.215922
12168,1.5792165
12169,2.689584
12170,3.0334485
12171,1.4556924
12172,1.4973177
12173,1.9633508
12174,3.2928789
12175,1.664776
12176,4.2542887
12177,1.7066175
12178,2.2728202
12179,1.5857103
12180,1.8547746
12181,1.9473056
12182,2.056297
12183,1.8605622
12184,1.3559096
12185,1.9303292
12186,2.4797437
12187,2.705564
12188,1.602383
12189,1.6106863
12190,2.105899
12191,4.308708
12192,2.3343577
12193,1.608812
12194,1.8739173
12195,1.8007369
12196,1.9857873
12197,1.8230653
12198,1.8020991
12199,2.0341828
12200,2.0110395
12201,1.8083723
12202,2.1148672
12203,1.4740762
12204,3.312901
12205,2.3261817
12206,3.539669
12207,1.4771737
12208,2.0393202
12209,3.2341018
12210,4.1178937
12211,2.4336295
12212,2.068737
12213,2.024891
12214,2.8125422
12215,2.2332315
12216,2.7247446
12217,1.736763
12218,1.5456946
12219,2.6290722
12220,2.6264544
12221,3.4203584
12222,2.0775814
12223,1.6834995
12224,1.8542162
12225,1.4204744
12226,1.9400134
12227,2.4465523
12228,3.5459645
12229,2.2572286
12230,2.1598477
12231,2.1546383
12232,2.6177506
12233,1.5361148
12234,2.2524235
12235,2.5031965
12236,2.0573678
12237,2.3442862
12238,1.3545542
12239,1.8657265
12240,1.3561373
12241,3.2104266
12242,2.1566346
12243,1.986531
12244,2.2520523
12245,3.1190977
12246,3.1293314
12247,3.9284134
12248,6.5438676
12249,2.539222
12250,2.3198216
12251,1.9309673
12252,1.723307
12253,2.8137708
12254,1.6401199
12255,2.0210676
12256,2.3330615
12257,1.4978573
12258,1.803441
12259,1.9438503
12260,4.779177
12261,2.1945915
12262,1.6334296
12263,1.6463101
12264,2.479346
12265,1.9387877
12266,2.4098418
12267,5.046714
12268,2.6047156
12269,1.600699
12270,1.7777104
12271,2.068988
12272,1.6410918
12273,1.8320643
12274,1.5588483
12275,2.0416384
12276,1.6675448
12277,2.0829303
12278,1.9095691
12279,1.775817
12280,2.3637567
12281,1.8697484
12282,2.3621738
12283,2.3597734
12284,1.8466775
12285,2.6781142
12286,1.5163387
12287,1.7137015
12288,1.7842745
12289,1.730041
12290,2.8064518
12291,1.9031013
12292,2.0604498
12293,2.6441667
12294,1.8136699
12295,2.4295654
12296,1.7160134
12297,1.6141459
12298,2.7841165
12299,1.6761403
12300,1.9416043
12301,2.578962
12302,2.4446113
12303,1.822878
12304,2.24821
12305,1.5872853
12306,1.2611568
12307,1.4629732
12308,3.1601663
12309,2.7359784
12310,3.3493001
12311,1.712849
12312,2.1341937
12313,2.5066686
12314,2.9569218
12315,2.2872581
12316,4.2326183
12317,2.31526
12318,1.3495765
12319,2.746813
12320,1.6981145
12321,1.7364925
12322,2.4259288
12323,2.7742047
12324,3.2161007
12325,1.5836347
12326,1.6608553
12327,3.461329
12328,2.1669316
12329,2.3287337
12330,2.1615663
12331,1.4431193
12332,3.7877293
12333,2.8925254
12334,1.5736132
12335,1.4929478
12336,2.3948767
12337,1.4230112
12338,2.0448534
12339,2.139522
12340,1.6692383
12341,1.8772402
12342,2.1897671
12343,2.6871414
12344,1.4188768
12345,2.2782574
12346,1.6947112
12347,1.8798289
12348,2.0352273
12349,1.968752
12350,1.8432465
12351,2.323417
12352,3.9168887
12353,1.4648002
12354,2.580723
12355,2.2991755
12356,1.4782909
12357,1.9383224
12358,1.4732801
12359,2.4667387
12360,1.5388174
12361,4.5828505
12362,1.8503166
12363,1.7622812
12364,2.8036633
12365,2.5616167
12366,2.7890642
12367,2.8810344
12368,2.1711874
12369,2.2356224
12370,1.9630775
12371,1.6721685
12372,1.5477803
12373,1.8138914
12374,1.7579299
12375,3.5664797
12376,2.5505579
12377,2.7829506
12378,4.9734597
12379,1.4380585
12380,1.8728276
12381,2.428082
12382,3.8927147
12383,2.4041636
12384,2.6564844
12385,2.6277854
12386,1.8238192
12387,2.282191
12388,1.7088153
12389,2.0092707
12390,2.3483565
12391,2.5004215
12392,2.150128
12393,3.5807438
12394,5.2268343
12395,1.8569642
12396,3.3532913
12397,5.3264213
12398,2.0339708
12399,2.6242461
12400,2.4360423
12401,1.7352457
12402,1.896624
12403,1.8584182
12404,1.5380695
12405,1.824125
12406,2.0435066
12407,2.6296315
12408,2.1121728
12409,2.4354298
12410,3.386962
12411,2.6017606
12412,1.8976235
12413,2.287835
12414,4.3580155
12415,1.6775212
12416,2.0225592
12417,2.1073983
12418,2.9188936
12419,2.0234566
12420,1.6617287
12421,3.0363967
12422,1.7650659
12423,2.1344454
12424,1.7157499
12425,1.8575734
12426,2.1257102
12427,2.611559
12428,1.9555947
12429,3.104606
12430,2.7188392
12431,2.212199
12432,1.5386994
12433,4.0568304
12434,2.746744
12435,3.0960207
12436,1.506643
12437,1.255964
12438,1.8746947
12439,1.9479052
12440,1.9985892
12441,2.0223763
12442,2.8867378
12443,1.8764079
12444,3.0149941
12445,2.0463898
12446,1.8759979
12447,2.8922381
12448,3.5016334
12449,1.6236237
12450,2.4178917
12451,1.7257718
12452,4.466368
12453,2.1248333
12454,1.9526246
12455,1.2392453
12456,1.571393
12457,2.6237788
12458,2.1745584
12459,1.4314282
12460,3.6869528
12461,1.7799343
12462,1.8650247
12463,2.0361056
12464,2.0244505
12465,1.7073251
12466,1.4256614
12467,1.7415243
12468,2.2326508
12469,2.112272
12470,2.8872297
12471,2.048696
12472,1.8336676
12473,5.909173
12474,4.442845
12475,1.7407757
12476,2.171495
12477,1.5051163
12478,1.861561
12479,1.4973108
12480,2.354636
12481,1.877258
12482,1.7803581
12483,1.4340305
12484,3.6378005
12485,1.8787153
12486,1.5498989
12487,2.6107647
12488,1.9713454
12489,1.6737472
12490,1.8122838
12491,2.4978204
12492,1.9610437
12493,1.916106
12494,1.5521773
12495,2.2001817
12496,2.6919436
12497,1.7720675
12498,1.4549168
12499,2.2649496
12500,2.0058658
12501,1.6087056
12502,1.9360583
12503,2.3728366
12504,1.6654878
12505,2.2977986
12506,2.116659
12507,2.8978715
12508,1.7929085
12509,2.0739007
12510,1.7226169
12511,2.5652688
12512,3.5282836
12513,2.1776834
12514,1.9927838
12515,2.2608347
12516,2.264859
12517,2.1876261
12518,2.7266705
12519,1.8371278
12520,1.5124247
12521,2.0366602
12522,3.242683
12523,1.7821783
12524,2.4055452
12525,2.1988294
12526,1.7685653
12527,2.073881
12528,1.5596817
12529,1.7786837
12530,1.8976976
12531,1.2924485
12532,2.4312513
12533,3.0305183
12534,1.9934388
12535,2.550031
12536,2.1932533
12537,2.3835087
12538,1.9539733
12539,2.5447662
12540,2.7254987
12541,1.651982
12542,1.4612094
12543,1.6373746
12544,2.0870922
12545,1.2864215
12546,1.8482863
12547,4.0214725
12548,1.63227
12549,2.5500185
12550,1.6018343
12551,1.9399714
12552,1.6018193
12553,2.4203234
12554,2.8619509
12555,2.1806865
12556,2.4872842
12557,2.4524014
12558,2.582851
12559,1.611766
12560,2.2056582
12561,1.7213027
12562,2.3544877
12563,1.9253768
12564,1.593689
12565,3.5131905
12566,1.8624902
12567,3.268019
12568,2.3905663
12569,5.196397
12570,2.5988278
12571,1.998861
12572,1.9420129
12573,1.4784198
12574,2.3776052
12575,4.75163
12576,2.8746948
12577,1.7519244
12578,2.0517952
12579,1.9116362
12580,2.4692228
12581,3.5126033
12582,1.7243754
12583,1.7035836
12584,1.7516537
12585,2.4387722
12586,1.7229897
12587,2.409873
12588,2.529311
12589,2.9632854
12590,1.7086385
12591,2.6030245
12592,4.5684614
12593,2.212938
12594,2.6941311
12595,1.4305406
12596,2.9134026
12597,2.3523743
12598,2.5639126
12599,2.531701
12600,2.0027456
12601,1.4949619
12602,1.6739409
12603,2.555487
12604,2.0771415
12605,3.522036
12606,2.8218477
12607,1.7130835
12608,2.1063254
12609,1.8207558
12610,2.260416
12611,2.127947
12612,1.7920616
12613,2.7669837
12614,2.424656
12615,2.379877
12616,1.769437
12617,2.4653704
12618,2.7145777
12619,1.6736369
12620,2.2468743
12621,2.0540893
12622,1.9278467
12623,1.8372321
12624,1.8706906
12625,1.8338773
12626,2.5065072
12627,2.0924876
12628,2.4685912
12629,2.1684804
12630,3.956813
12631,1.9212537
12632,2.4666438
12633,3.2524092
12634,2.4323585
12635,2.3511946
12636,1.9613601
12637,3.058962
12638,2.0101767
12639,2.0985365
12640,2.2104723
12641,2.3966596
12642,1.7131517
12643,1.5404816
12644,3.0201547
12645,2.7487528
12646,2.1020308
12647,3.391695
12648,2.2200327
12649,1.6885135
12650,4.5532846
12651,2.0664744
12652,2.0552313
12653,2.1298738
12654,2.2725275
12655,2.9056287
12656,4.087677
12657,2.6370907
12658,1.8881605
12659,2.4691086
12660,2.2088563
12661,2.9468539
12662,1.8975042
12663,1.8006506
12664,2.2670858
12665,2.0879703
12666,3.1827435
12667,1.3282733
12668,3.1541123
12669,2.1124334
12670,1.4988472
12671,3.2482262
12672,1.7212898
12673,2.4603581
12674,2.1382005
12675,1.7916448
12676,2.9259155
12677,2.2552125
12678,2.3797557
12679,2.3192031
12680,2.0229776
12681,1.785691
12682,2.29471
12683,2.2211084
12684,2.1372519
12685,3.4555433
12686,4.3396597
12687,1.9391732
12688,1.6446481
12689,2.1814916
12690,2.1105933
12691,1.8099304
12692,2.157537
12693,1.7826564
12694,1.8853167
12695,2.0847754
12696,1.8444431
12697,2.2787356
12698,1.861655
12699,1.9013778
12700,1.7343705
12701,2.4420989
12702,2.5720835
12703,2.6771576
12704,2.689816
12705,2.1144612
12706,1.9375619
12707,1.4214002
12708,1.777151
12709,1.7752291
12710,1.6563154
12711,2.086652
12712,2.5371737
12713,1.5830323
12714,1.853079
12715,1.8871361
12716,2.907429
12717,2.1596649
12718,1.5636005
12719,2.2019913
12720,2.6800337
12721,2.494716
12722,1.6757272
12723,2.1630027
12724,1.8241148
12725,1.8120348
12726,1.9555501
12727,4.2929845
12728,2.246492
12729,1.7462673
12730,3.5298772
12731,3.3059363
12732,1.8617828
12733,1.6753291
12734,1.6230763
12735,1.5535582
12736,1.940437
12737,2.8587663
12738,1.3485665
12739,2.4033756
12740,1.5920376
12741,2.5473526
12742,1.5674995
12743,3.0652187
12744,1.6379304
12745,2.2826588
12746,1.6736829
12747,1.8628896
12748,1.547282
12749,1.7395569
12750,2.480391
12751,3.102534
12752,2.4018507
12753,1.7751263
12754,3.0489426
12755,3.2661562
12756,2.0365288
12757,1.7822115
12758,1.852422
12759,2.6097362
12760,2.0432136
12761,2.2164822
12762,1.6316721
12763,1.8743291
12764,1.7321225
12765,4.772585
12766,3.523201
12767,2.2419624
12768,1.7955759
12769,4.737506
12770,1.8656794
12771,2.348559
12772,1.927398
12773,2.0084524
12774,1.8763338
12775,2.322802
12776,2.1242094
12777,2.3841531
12778,2.0041022
12779,1.4240891
12780,1.8397803
12781,2.1099718
12782,1.4696479
12783,1.5642354
12784,1.7275003
12785,2.4818625
12786,1.9643372
12787,2.4528542
12788,2.2984529
12789,1.8427099
12790,2.233168
12791,2.304503
12792,2.8479524
12793,1.9393853
12794,1.6378436
12795,2.5474284
12796,2.9209878
12797,2.1305068
12798,1.7034415
12799,2.1680787
12800,1.7838013
12801,1.9982257
12802,2.3461547
12803,1.908929
12804,4.831888
12805,1.7368531
12806,2.2290375
12807,1.7526252
12808,2.0790284
12809,2.520414
12810,1.7192396
12811,2.3274271
12812,3.2535367
12813,2.8328433
12814,4.175444
12815,1.9825367
12816,1.806059
12817,1.9288466
12818,1.9242696
12819,2.4771712
12820,2.2186422
12821,3.445164
12822,4.4300513
12823,2.8715692
12824,3.3854544
12825,1.4963306
12826,3.0785556
12827,1.7195308
12828,1.7501392
12829,1.659287
12830,1.7248243
12831,1.669747
12832,1.5870645
12833,1.944733
12834,2.3196218
12835,1.4002562
12836,2.8393142
12837,2.0316224
12838,4.6531405
12839,1.9592674
12840,2.0403476
12841,2.2411914
12842,1.6811312
12843,1.707236
12844,2.5423958
12845,1.8574823
12846,2.286263
12847,1.5805852
12848,1.7056859
12849,1.6742802
12850,2.0014777
12851,1.9559488
12852,2.8191261
12853,2.4711874
12854,2.3613598
12855,3.7556474
12856,2.398242
12857,1.6213361
12858,2.029997
12859,2.5999093
